slope,trainer,nblayers,batchcount,bestvalid,batchsize,esminslope,pcadim,dataset,validaucroctag,validprecat3,seed,timestring,testprecat3,validcost,fixedweights,jobman_experiment,espatience,currentlr,filtershapes,testaucrocclip,aggtype,jobman_sql_condorstderr,jobman_sql_hostworkdir,mlphidden,jobman_sql_condorslot,poolingtype,overlap,id,jobman_sql_condorstdout,valideverynbatch,jobman_runtime,bestbatch,lr,esminbatch,outputfolder,trainingepochs,norm,profile,jobman_sql_starttime,jobman_sql_condororigiwd,jobman_starttime,jobman_sql_priority,testsize,l1,status,lrinertia,agglen,trainsize,featuresh5,poolingfactors,validbatchsize,fullyconnected,randompatches,maxtime,fulldataset,jobman_status,jobman_endtime,nbfilters,weightsdir,esmeanover,testbatchsize,forcetrain,jobman_sql_hostname,testaucroctag,complexity,l2,jobman_hash,time,debug,model,caeid,jobman_sql_condorglobaljobid,classifier,meldim,validsize
,FeatureClassifier,0,2251,0.78359606005,10,0,-1,/Tmp/hamelphi/tagatune/tagatune_fullspecs.h5,0.78359606005,0.369547325103,1234,2:04:52,,-12.2837742582,1,projects.dcrbm.train_fn.train,10,0.0318730175495,[],,mean_var_max_min,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_pmsc__data_gamme_exp_hamelphi_2011-06-20_01-45-42.531039/15.err,/part/01/Tmp/condor_execute/dir_2114/tmpuc5RGf,1000,2,max,2,21,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_pmsc__data_gamme_exp_hamelphi_2011-06-20_01-45-42.531039/15.out,250,,2250,0.0318730173823,2500,.,0,mel_pca,0,1308573024.99,/data/lisa/exp/hamelphi,1308573025.13,1.0,-1,0.0,5,0.0,122,-1,features.h5,[],20,0,0,-1.0,0,5,,[],/data/gamme/exp/hamelphi/hamelphi_db/pmsc/21,2500,18,0,zappa6.iro.umontreal.ca,,0,2.56625820991e-08,1547859252626848345,7492.18138099,0,aggregator,0,maggie46.iro.umontreal.ca#11103.15#1308548848,mlp,476,-1
4.7146210096e-07,FeatureClassifier,0,62251,0.879912361599,10,0,-1,/Tmp/hamelphi/tagatune/tagatune_fullspecs.h5,0.879912361599,0.490946502058,1234,3:03:49,0.440904893813,-10.0280753654,1,projects.dcrbm.train_fn.train,10,0.0302258823067,[],0.935400094855,mean_var_max_min,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_pmsc__data_gamme_exp_hamelphi_2011-06-21_14-57-28.368844/7.err,/part/01/Tmp/condor_execute/dir_3377/tmpguKeXJ,1000,2,max,2,22,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_pmsc__data_gamme_exp_hamelphi_2011-06-21_14-57-28.368844/7.out,250,29040.390636,62250,0.0302258814521,2500,.,0,mel_pca,0,1308682753.15,/data/lisa/exp/hamelphi,1308682753.29,1.0,-1,0.0, ,0.0,120,-1,/tmp/tmpdatasmL6Qxh5,[],20,0,0,-1.0,0,2,1308711793.68,[],/data/gamme/exp/hamelphi/hamelphi_db/pmsc/22,2500,18,0,zappa2.iro.umontreal.ca,0.843191934465,1029160,4.43525297602e-09,3549808248352547526,11029.030401,0,aggregator,0,maggie46.iro.umontreal.ca#11111.7#1308682654,mlp,217,-1
3.18334262739e-07,FeatureClassifier,0,54751,0.851519145343,10,0,-1,/Tmp/hamelphi/tagatune/tagatune_fullspecs.h5,0.851519145343,0.440740740741,1234,1:01:41,0.402072432543,-10.896706534,1,projects.dcrbm.train_fn.train,10,0.188792571425,[],0.924209137883,mean_var_max_min,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_pmsc__data_gamme_exp_hamelphi_2011-06-20_01-45-42.531039/2.err,/part/01/Tmp/condor_execute/dir_21963/tmpOPAyP5,1000,8,max,2,23,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_pmsc__data_gamme_exp_hamelphi_2011-06-20_01-45-42.531039/2.out,250,8128.77394509,54750,0.188792566513,2500,.,0,mel_pca,0,1308573045.78,/data/lisa/exp/hamelphi,1308573046.01,1.0,-1,0.0, ,0.0,168,-1,features.h5,[],20,0,0,-1.0,0,2,1308581174.79,[],/data/gamme/exp/hamelphi/hamelphi_db/pmsc/23,2500,18,0,zappa1.iro.umontreal.ca,0.811569026541,189160,3.57992141318e-07,-6490028825850707724,3701.1876061,0,aggregator,0,maggie46.iro.umontreal.ca#11103.2#1308548848,mlp,7,-1
2.70800949836e-06,FeatureClassifier,0,15501,0.832528598257,10,0,-1,/Tmp/hamelphi/tagatune/tagatune_fullspecs.h5,0.832528598257,0.443621399177,1234,4:23:46,,-11.0413224138,1,projects.dcrbm.train_fn.train,10,0.0107483407483,[],,mean_var_max_min,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_pmsc__data_gamme_exp_hamelphi_2011-06-20_01-45-42.531039/5.err,/part/01/Tmp/condor_execute/dir_30135/tmppR3SQ_,1000,3,max,2,24,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_pmsc__data_gamme_exp_hamelphi_2011-06-20_01-45-42.531039/5.out,250,,15500,0.010748340429,2500,.,0,mel_pca,0,1308573054.74,/data/lisa/exp/hamelphi,1308573054.88,1.0,-1,0.0,5,0.0,126,-1,features.h5,[],20,0,0,-1.0,0,5,,[],/data/gamme/exp/hamelphi/hamelphi_db/pmsc/24,2500,18,0,zappa2.iro.umontreal.ca,,0,2.27187769227e-09,-6867122761839696411,15826.852675,0,aggregator,0,maggie46.iro.umontreal.ca#11103.5#1308548848,mlp,329,-1
-1.13798708614e-07,FeatureClassifier,0,45251,0.874733266059,10,0,-1,/Tmp/hamelphi/tagatune/tagatune_fullspecs.h5,0.874733266059,0.483333333333,1234,1:10:17,0.434646557915,-10.1672410376,1,projects.dcrbm.train_fn.train,10,0.175999671221,[],0.931962607464,mean_var_max_min,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_pmsc__data_gamme_exp_hamelphi_2011-06-20_01-45-42.531039/13.err,/part/01/Tmp/condor_execute/dir_32388/tmphzTFSE,1000,3,max,2,25,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_pmsc__data_gamme_exp_hamelphi_2011-06-20_01-45-42.531039/13.out,250,12002.5737422,45250,0.175999674288,2500,.,0,mel_pca,0,1308573065.39,/data/lisa/exp/hamelphi,1308573065.53,1.0,-1,0.0, ,0.0,146,-1,features.h5,[],20,0,0,-1.0,0,2,1308585068.1,[],/data/gamme/exp/hamelphi/hamelphi_db/pmsc/25,2500,18,0,zappa7.iro.umontreal.ca,0.829944985193,557160,2.93549572522e-05,1974684168125389982,4217.32901096,0,aggregator,0,maggie46.iro.umontreal.ca#11103.13#1308548848,mlp,99,-1
1.87421269835e-06,FeatureClassifier,0,19501,0.856310165635,10,0,-1,/Tmp/hamelphi/tagatune/tagatune_fullspecs.h5,0.856310165635,0.471399176955,1234,3:53:23,,-10.5498735404,1,projects.dcrbm.train_fn.train,10,0.0941344276071,[],,mean_var_max_min,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_pmsc__data_gamme_exp_hamelphi_2011-06-20_01-45-42.531039/16.err,/part/01/Tmp/condor_execute/dir_21508/tmp-7WwIT,1000,3,max,2,26,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_pmsc__data_gamme_exp_hamelphi_2011-06-20_01-45-42.531039/16.out,250,,19500,0.0941344287605,2500,.,0,mel_pca,0,1308573074.39,/data/lisa/exp/hamelphi,1308573074.53,1.0,-1,0.0,5,0.0,168,-1,features.h5,[],20,0,0,-1.0,0,5,,[],/data/gamme/exp/hamelphi/hamelphi_db/pmsc/26,2500,18,0,zappa3.iro.umontreal.ca,,0,9.48084731398e-05,-1680808107531165377,14003.4677932,0,aggregator,0,maggie46.iro.umontreal.ca#11103.16#1308548848,mlp,374,-1
3.06863572452e-07,FeatureClassifier,0,55001,0.877081154526,10,0,-1,/Tmp/hamelphi/tagatune/tagatune_fullspecs.h5,0.877081154526,0.487860082305,1234,4:51:02,,-10.3211763406,1,projects.dcrbm.train_fn.train,10,0.0388462208211,[],,mean_var_max_min,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_pmsc__data_gamme_exp_hamelphi_2011-06-20_01-45-42.531039/20.err,/part/01/Tmp/condor_execute/dir_29903/tmpx5tMIK,1000,2,max,2,27,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_pmsc__data_gamme_exp_hamelphi_2011-06-20_01-45-42.531039/20.out,250,,55000,0.0388462224531,2500,.,0,mel_pca,0,1308573084.5,/data/lisa/exp/hamelphi,1308573084.65,1.0,-1,0.0,5,0.0,162,-1,features.h5,[],20,0,0,-1.0,0,5,,[],/data/gamme/exp/hamelphi/hamelphi_db/pmsc/27,2500,18,0,zappa4.iro.umontreal.ca,,0,6.06224314947e-06,4246832783483142313,17462.9741569,0,aggregator,0,maggie46.iro.umontreal.ca#11103.20#1308548848,mlp,310,-1
-7.9736173322e-07,FeatureClassifier,0,35251,0.871174791028,10,0,-1,/Tmp/hamelphi/tagatune/tagatune_fullspecs.h5,0.871174791028,0.483950617284,1234,0:32:29,0.432697240176,-10.271152149,1,projects.dcrbm.train_fn.train,10,0.108589708805,[],0.932565326712,mean_var_max_min,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_pmsc__data_gamme_exp_hamelphi_2011-06-20_01-45-42.531039/8.err,/part/01/Tmp/condor_execute/dir_30355/tmpZ86uZ5,1000,4,max,2,28,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_pmsc__data_gamme_exp_hamelphi_2011-06-20_01-45-42.531039/8.out,250,7749.48495412,35250,0.108589706641,2500,.,0,mel_pca,0,1308573094.83,/data/lisa/exp/hamelphi,1308573094.99,1.0,-1,0.0, ,0.0,186,-1,features.h5,[],20,0,0,-1.0,0,2,1308580844.48,[],/data/gamme/exp/hamelphi/hamelphi_db/pmsc/28,2500,18,0,zappa2.iro.umontreal.ca,0.830368110427,385160,1.56126101204e-07,-1743039470123749072,1949.224581,0,aggregator,0,maggie46.iro.umontreal.ca#11103.8#1308548848,mlp,56,-1
7.64286959303e-07,FeatureClassifier,0,20751,0.85960265391,10,0,-1,/Tmp/hamelphi/tagatune/tagatune_fullspecs.h5,0.85960265391,0.465432098765,1234,5:10:37,,-10.5101068697,1,projects.dcrbm.train_fn.train,10,0.17568230629,[],,mean_var_max_min,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_pmsc__data_gamme_exp_hamelphi_2011-06-20_01-45-42.531039/18.err,/part/01/Tmp/condor_execute/dir_21717/tmpPP3PRh,1000,4,max,2,29,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_pmsc__data_gamme_exp_hamelphi_2011-06-20_01-45-42.531039/18.out,250,,20750,0.175682313706,2500,.,0,mel_pca,0,1308573104.78,/data/lisa/exp/hamelphi,1308573105.11,1.0,-1,0.0,5,0.0,164,-1,features.h5,[],20,0,0,-1.0,0,5,,[],/data/gamme/exp/hamelphi/hamelphi_db/pmsc/29,2500,18,0,zappa3.iro.umontreal.ca,,0,6.111396917e-09,5323580350350708664,18637.736505,0,aggregator,0,maggie46.iro.umontreal.ca#11103.18#1308548848,mlp,307,-1
,FeatureClassifier,0,1501,0.75832801663,10,0,-1,/Tmp/hamelphi/tagatune/tagatune_fullspecs.h5,0.75832801663,0.348559670782,1234,1:18:33,,-12.542981136,1,projects.dcrbm.train_fn.train,10,0.0379975065589,[],,mean_var_max_min,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_pmsc__data_gamme_exp_hamelphi_2011-06-20_01-45-42.531039/19.err,/part/01/Tmp/condor_execute/dir_32630/tmpK_94nY,1000,4,max,2,30,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_pmsc__data_gamme_exp_hamelphi_2011-06-20_01-45-42.531039/19.out,250,,1500,0.0379975057216,2500,.,0,mel_pca,0,1308573114.63,/data/lisa/exp/hamelphi,1308573114.78,1.0,-1,0.0,5,0.0,118,-1,features.h5,[],20,0,0,-1.0,0,5,,[],/data/gamme/exp/hamelphi/hamelphi_db/pmsc/30,2500,18,0,zappa7.iro.umontreal.ca,,0,1.60306224477e-07,3824213009216069770,4713.923599,0,aggregator,0,maggie46.iro.umontreal.ca#11103.19#1308548848,mlp,475,-1
9.66451037277e-08,FeatureClassifier,0,47001,0.874687878006,10,0,-1,/Tmp/hamelphi/tagatune/tagatune_fullspecs.h5,0.874687878006,0.488271604938,1234,1:18:46,0.442238637529,-10.1646276521,1,projects.dcrbm.train_fn.train,10,0.037548404187,[],0.936169382244,mean_var_max_min,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_pmsc__data_gamme_exp_hamelphi_2011-06-20_01-45-42.531039/21.err,/part/01/Tmp/condor_execute/dir_2421/tmpexWIcF,1000,3,max,2,31,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_pmsc__data_gamme_exp_hamelphi_2011-06-20_01-45-42.531039/21.out,250,14575.480408,47000,0.0375484054855,2500,.,0,mel_pca,0,1308573124.86,/data/lisa/exp/hamelphi,1308573125.0,1.0,-1,0.0, ,0.0,160,-1,features.h5,[],20,0,0,-1.0,0,2,1308587700.48,[],/data/gamme/exp/hamelphi/hamelphi_db/pmsc/31,2500,18,0,zappa6.iro.umontreal.ca,0.83838535136,665160,9.92991308193e-08,8844321006687039710,4726.25311995,0,aggregator,0,maggie46.iro.umontreal.ca#11103.21#1308548848,mlp,126,-1
7.71232695111e-07,FeatureClassifier,0,34501,0.866266948212,10,0,-1,/Tmp/hamelphi/tagatune/tagatune_fullspecs.h5,0.866266948212,0.489094650206,1234,4:39:22,,-10.1884445732,1,projects.dcrbm.train_fn.train,10,0.020680392161,[],,mean_var_max_min,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_pmsc__data_gamme_exp_hamelphi_2011-06-20_01-45-42.531039/33.err,/part/01/Tmp/condor_execute/dir_29574/tmpLdLi9Y,1000,2,max,2,32,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_pmsc__data_gamme_exp_hamelphi_2011-06-20_01-45-42.531039/33.out,250,,34500,0.0206803918575,2500,.,0,mel_pca,0,1308573135.02,/data/lisa/exp/hamelphi,1308573135.16,1.0,-1,0.0,5,0.0,180,-1,features.h5,[],20,0,0,-1.0,0,5,,[],/data/gamme/exp/hamelphi/hamelphi_db/pmsc/32,2500,18,0,zappa5.iro.umontreal.ca,,0,5.11608466506e-05,4072408642148072637,16762.2459641,0,aggregator,0,maggie46.iro.umontreal.ca#11103.33#1308548848,mlp,335,-1
-1.30573492529e-07,FeatureClassifier,0,44251,0.876554593392,10,0,-1,/Tmp/hamelphi/tagatune/tagatune_fullspecs.h5,0.876554593392,0.483333333333,1234,1:51:54,0.430491433262,-10.2584716597,1,projects.dcrbm.train_fn.train,10,0.0418450757861,[],0.933627834085,mean_var_max_min,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_pmsc__data_gamme_exp_hamelphi_2011-06-20_01-45-42.531039/12.err,/part/01/Tmp/condor_execute/dir_30551/tmp0KclJP,1000,5,max,2,33,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_pmsc__data_gamme_exp_hamelphi_2011-06-20_01-45-42.531039/12.out,250,20347.063256,44250,0.0418450744658,2500,.,0,mel_pca,0,1308573145.29,/data/lisa/exp/hamelphi,1308573145.44,1.0,-1,0.0, ,0.0,166,-1,features.h5,[],20,0,0,-1.0,0,2,1308593492.5,[],/data/gamme/exp/hamelphi/hamelphi_db/pmsc/33,2500,18,0,zappa2.iro.umontreal.ca,0.838596132986,833160,2.3479572195e-09,179347448306206755,6714.86703897,0,aggregator,0,maggie46.iro.umontreal.ca#11103.12#1308548848,mlp,168,-1
-1.09297853219e-08,FeatureClassifier,0,159501,0.863096022741,10,0,-1,/Tmp/hamelphi/tagatune/tagatune_fullspecs.h5,0.863096022741,0.478600823045,1234,2:14:36,0.433723196881,-10.3260404033,1,projects.dcrbm.train_fn.train,10,0.0198722369969,[],0.932991007593,mean_var_max_min,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_pmsc__data_gamme_exp_hamelphi_2011-06-20_01-45-42.531039/23.err,/part/01/Tmp/condor_execute/dir_21928/tmpWgNbJi,1000,5,max,2,34,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_pmsc__data_gamme_exp_hamelphi_2011-06-20_01-45-42.531039/23.out,250,11386.6880581,159500,0.0198722372924,2500,.,0,mel_pca,0,1308573155.28,/data/lisa/exp/hamelphi,1308573155.52,1.0,-1,0.0, ,0.0,158,-1,features.h5,[],20,0,0,-1.0,0,2,1308584542.21,[],/data/gamme/exp/hamelphi/hamelphi_db/pmsc/34,2500,18,0,zappa3.iro.umontreal.ca,0.828182419001,297160,0.000166814018766,-4783228155842183304,8076.19788599,0,aggregator,0,maggie46.iro.umontreal.ca#11103.23#1308548848,mlp,34,-1
7.9566079336e-07,FeatureClassifier,0,18751,0.864333592948,10,0,-1,/Tmp/hamelphi/tagatune/tagatune_fullspecs.h5,0.864333592948,0.474074074074,1234,4:57:31,,-10.4041288046,1,projects.dcrbm.train_fn.train,10,0.049099214375,[],,mean_var_max_min,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_pmsc__data_gamme_exp_hamelphi_2011-06-20_01-45-42.531039/25.err,/part/01/Tmp/condor_execute/dir_402/tmp7nF_Rs,1000,5,max,2,35,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_pmsc__data_gamme_exp_hamelphi_2011-06-20_01-45-42.531039/25.out,250,,18750,0.0490992153339,2500,.,0,mel_pca,0,1308573164.73,/data/lisa/exp/hamelphi,1308573164.87,1.0,-1,0.0,5,0.0,112,-1,features.h5,[],20,0,0,-1.0,0,5,,[],/data/gamme/exp/hamelphi/hamelphi_db/pmsc/35,2500,18,0,zappa7.iro.umontreal.ca,,0,4.34487809895e-05,-8056586169092129059,17851.6140208,0,aggregator,0,maggie46.iro.umontreal.ca#11103.25#1308548848,mlp,315,-1
4.80377886482e-07,FeatureClassifier,0,48501,0.86931286268,10,0,-1,/Tmp/hamelphi/tagatune/tagatune_fullspecs.h5,0.86931286268,0.487860082305,1234,6:16:26,,-10.225520652,1,projects.dcrbm.train_fn.train,10,0.0191881451756,[],,mean_var_max_min,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_pmsc__data_gamme_exp_hamelphi_2011-06-20_01-45-42.531039/26.err,/part/01/Tmp/condor_execute/dir_2636/tmp2DhfW5,1000,4,max,2,36,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_pmsc__data_gamme_exp_hamelphi_2011-06-20_01-45-42.531039/26.out,250,,48500,0.0191881455645,2500,.,0,mel_pca,0,1308573174.99,/data/lisa/exp/hamelphi,1308573175.15,1.0,-1,0.0,5,0.0,110,-1,features.h5,[],20,0,0,-1.0,0,5,,[],/data/gamme/exp/hamelphi/hamelphi_db/pmsc/36,2500,18,0,zappa6.iro.umontreal.ca,,0,3.53256761715e-05,400439345928280294,22586.8312619,0,aggregator,0,maggie46.iro.umontreal.ca#11103.26#1308548848,mlp,210,-1
-3.3471648704e-07,FeatureClassifier,0,34251,0.876216510777,10,0,-1,/Tmp/hamelphi/tagatune/tagatune_fullspecs.h5,0.876216510777,0.491358024691,1234,0:57:34,0.427157073971,-10.1122386662,1,projects.dcrbm.train_fn.train,10,0.0555889494717,[],0.935193288107,mean_var_max_min,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_pmsc__data_gamme_exp_hamelphi_2011-06-20_01-45-42.531039/24.err,/part/01/Tmp/condor_execute/dir_30186/tmpxLyTDe,1000,3,max,2,37,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_pmsc__data_gamme_exp_hamelphi_2011-06-20_01-45-42.531039/24.out,250,13940.4045198,34250,0.055588950875,2500,.,0,mel_pca,0,1308573195.08,/data/lisa/exp/hamelphi,1308573195.23,1.0,-1,0.0, ,0.0,176,-1,features.h5,[],20,0,0,-1.0,0,2,1308587135.63,[],/data/gamme/exp/hamelphi/hamelphi_db/pmsc/37,2500,18,0,zappa4.iro.umontreal.ca,0.842254943557,741160,1.0422420592e-07,5876969680702785844,3454.59682894,0,aggregator,0,maggie46.iro.umontreal.ca#11103.24#1308548848,mlp,145,-1
5.95336712363e-06,FeatureClassifier,0,6251,0.822626455046,10,0,-1,/Tmp/hamelphi/tagatune/tagatune_fullspecs.h5,0.822626455046,0.419958847737,1234,3:08:32,,-11.4083368749,1,projects.dcrbm.train_fn.train,10,0.0322970747948,[],,mean_var_max_min,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_pmsc__data_gamme_exp_hamelphi_2011-06-20_01-45-42.531039/17.err,/part/01/Tmp/condor_execute/dir_30764/tmp-sbRdr,1000,6,max,2,38,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_pmsc__data_gamme_exp_hamelphi_2011-06-20_01-45-42.531039/17.out,250,,6250,0.0322970729837,2500,.,0,mel_pca,0,1308573194.51,/data/lisa/exp/hamelphi,1308573194.66,1.0,-1,0.0,5,0.0,106,-1,features.h5,[],20,0,0,-1.0,0,5,,[],/data/gamme/exp/hamelphi/hamelphi_db/pmsc/38,2500,18,0,zappa2.iro.umontreal.ca,,0,2.46526309588e-05,2731606793485864399,11312.8447649,0,aggregator,0,maggie46.iro.umontreal.ca#11103.17#1308548848,mlp,396,-1
3.60200900747e-07,FeatureClassifier,0,37501,0.875057135766,10,0,-1,/Tmp/hamelphi/tagatune/tagatune_fullspecs.h5,0.875057135766,0.489711934156,1234,1:05:34,0.437673130194,-10.1629868849,1,projects.dcrbm.train_fn.train,10,0.0748358815908,[],0.93468554466,mean_var_max_min,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_pmsc__data_gamme_exp_hamelphi_2011-06-20_01-45-42.531039/28.err,/part/01/Tmp/condor_execute/dir_22139/tmpUuGh6_,1000,6,max,2,39,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_pmsc__data_gamme_exp_hamelphi_2011-06-20_01-45-42.531039/28.out,250,14807.5035088,37500,0.0748358789597,2500,.,0,mel_pca,0,1308573205.74,/data/lisa/exp/hamelphi,1308573206.06,1.0,-1,0.0, ,0.0,112,-1,features.h5,[],20,0,0,-1.0,0,2,1308588013.56,[],/data/gamme/exp/hamelphi/hamelphi_db/pmsc/39,2500,18,0,zappa3.iro.umontreal.ca,0.836104897448,525160,2.52706146092e-09,3822000792200337850,3934.19886303,0,aggregator,0,maggie46.iro.umontreal.ca#11103.28#1308548848,mlp,91,-1
4.22350560187e-05,FeatureClassifier,0,3001,0.77360954012,10,0,-1,/Tmp/hamelphi/tagatune/tagatune_fullspecs.h5,0.77360954012,0.37037037037,1234,1:10:36,,-12.4567343276,1,projects.dcrbm.train_fn.train,10,0.0124591393396,[],,mean_var_max_min,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_pmsc__data_gamme_exp_hamelphi_2011-06-20_01-45-42.531039/29.err,/part/01/Tmp/condor_execute/dir_30384/tmp8BXAmz,1000,4,max,2,40,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_pmsc__data_gamme_exp_hamelphi_2011-06-20_01-45-42.531039/29.out,250,,3000,0.0124591393714,2500,.,0,mel_pca,0,1308573215.92,/data/lisa/exp/hamelphi,1308573216.08,1.0,-1,0.0,1,0.0,176,-1,/tmp/tmpdataxTPIk1h5,[],20,0,0,-1.0,0,1,,[],/data/gamme/exp/hamelphi/hamelphi_db/pmsc/40,2500,18,0,zappa4.iro.umontreal.ca,,2153160,5.76372518631e-06,7781470472290187580,4236.24943709,0,aggregator,0,maggie46.iro.umontreal.ca#11103.29#1308548848,mlp,498,-1
4.70245883386e-05,FeatureClassifier,0,2751,0.780165145922,10,0,-1,/Tmp/hamelphi/tagatune/tagatune_fullspecs.h5,0.780165145922,0.361316872428,1234,1:59:29,,-12.3188238968,1,projects.dcrbm.train_fn.train,10,0.0166352652013,[],,mean_var_max_min,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_pmsc__data_gamme_exp_hamelphi_2011-06-20_01-45-42.531039/30.err,/part/01/Tmp/condor_execute/dir_629/tmpvLbOS1,1000,6,max,2,41,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_pmsc__data_gamme_exp_hamelphi_2011-06-20_01-45-42.531039/30.out,250,,2750,0.0166352655417,2500,.,0,mel_pca,0,1308573225.18,/data/lisa/exp/hamelphi,1308573225.38,1.0,-1,0.0,5,0.0,158,-1,features.h5,[],20,0,0,-1.0,0,5,,[],/data/gamme/exp/hamelphi/hamelphi_db/pmsc/41,2500,18,0,zappa7.iro.umontreal.ca,,0,8.11006305485e-07,5893174716108401724,7169.45020413,0,aggregator,0,maggie46.iro.umontreal.ca#11103.30#1308548848,mlp,455,-1
2.59222862244e-07,FeatureClassifier,0,155001,0.867217186873,10,0,-1,/Tmp/hamelphi/tagatune/tagatune_fullspecs.h5,0.867217186873,0.494238683128,1234,2:59:27,0.447368421053,-10.154048749,1,projects.dcrbm.train_fn.train,10,0.0116620091721,[],0.935690209693,mean_var_max_min,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_pmsc__data_gamme_exp_hamelphi_2011-06-20_01-45-42.531039/36.err,/part/01/Tmp/condor_execute/dir_29850/tmpMEPuAz,1000,3,max,2,42,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_pmsc__data_gamme_exp_hamelphi_2011-06-20_01-45-42.531039/36.out,250,14475.691891,155000,0.0116620095452,2500,.,0,mel_pca,0,1308573235.14,/data/lisa/exp/hamelphi,1308573235.28,1.0,-1,0.0, ,0.0,140,-1,features.h5,[],20,0,0,-1.0,0,2,1308587710.97,[],/data/gamme/exp/hamelphi/hamelphi_db/pmsc/42,2500,18,0,zappa5.iro.umontreal.ca,0.83416968824,433160,3.56090363442e-06,8500823653855435137,10767.649693,0,aggregator,0,maggie46.iro.umontreal.ca#11103.36#1308548848,mlp,68,-1
