slope,trainer,bestvalid,batchsize,esminslope,pcadim,dataset,time,validaucroctag,validprecat3,seed,timestring,testprecat3,validcost,weightsdir,savefeatures,fixedweights,espatience,currentlr,jobman_sql_condorstdout,testaucrocclip,aggtype,jobman_sql_condorstderr,jobman_sql_hostworkdir,mlphidden,testsize,testaucroctag,poolingtype,overlap,id,filtershapes,valideverynbatch,jobman_runtime,bestbatch,lr,esminbatch,outputfolder,trainingepochs,norm,jobman_endtime,jobman_sql_starttime,jobman_sql_condororigiwd,jobman_starttime,jobman_sql_priority,jobman_sql_condorslot,l1,lrinertia,agglen,trainsize,featuresh5,validbatchsize,fullyconnected,randompatches,maxtime,model,jobman_status,nblayers,nbfilters,jobman_experiment,validsize,esmeanover,testbatchsize,forcetrain,jobman_sql_hostname,poolingfactors,complexity,l2,jobman_hash,batchcount,debug,fulldataset,classifier,jobman_sql_condorglobaljobid
3.01860565248e-07,FeatureClassifier,0.840789014967,10,0,120,/Tmp/hamelphi/tagatune/tagatune_128_30sec.h5,5190.49395299,0.840789014967,0.467283950617,1234,1:26:30,0.400584795322,-10.8944538493,/data/gamme/exp/hamelphi/hamelphi_db/agg_feat2/669,,1,10,0.0450302734971,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_15-45-24.787246/11.out,0.918588113545,mean,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_15-45-24.787246/11.err,/opt/condor-7.4.2/local.brams0b/execute/dir_1335/tmpPK8cG,1000,-1,0.793962818284,max,2,669,[],250,7416.36613894,118000,0.0450302751723,2500,.,0,pca,1304545898.09,1304538481.57,/data/lisa/exp/hamelphi,1304538481.72,1.0,6,0.0,0.0,140,-1,features.h5,20,0,0,-1.0,aggregator,2,0,[],projects.dcrbm.train_fn.train,-1,2500,18,0,brams0b.iro.umontreal.ca,[],281160,0.000387300954412,-5377884069346625872,118001,0,0,mlp,zappa8.iro.umontreal.ca#17731.11#1304538330
-4.25737394481e-08,FeatureClassifier,0.836392713918,10,0,120,/Tmp/hamelphi/tagatune/tagatune_128_30sec.h5,6971.73205304,0.836392713918,0.462757201646,1234,1:56:11,0.398071201395,-10.8870916249,/data/gamme/exp/hamelphi/hamelphi_db/agg_feat2/670,,1,10,0.0265844166279,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_15-45-24.787246/17.out,0.91640058997,mean,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_15-45-24.787246/17.err,/opt/condor-7.4.2/local.brams0c/execute/dir_31758/tmpKfdvga,1000,-1,0.790133425395,max,2,670,[],250,8809.79093194,188250,0.0265844163758,2500,.,0,pca,1304547351.55,1304538541.6,/data/lisa/exp/hamelphi,1304538541.76,1.0,7,0.0,0.0,194,-1,features.h5,20,0,0,-1.0,aggregator,2,0,[],projects.dcrbm.train_fn.train,-1,2500,18,0,brams0c.iro.umontreal.ca,[],281160,7.64239878653e-09,-1250676914557800064,188251,0,0,mlp,zappa8.iro.umontreal.ca#17731.17#1304538330
-2.1524520378e-07,FeatureClassifier,0.841519652076,10,0,120,/Tmp/hamelphi/tagatune/tagatune_128_30sec.h5,4534.45666504,0.841519652076,0.465843621399,1234,1:15:34,0.398225094901,-10.7976774286,/data/gamme/exp/hamelphi/hamelphi_db/agg_feat2/673,,1,10,0.065248593688,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_15-45-24.787246/39.out,0.917129359749,mean,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_15-45-24.787246/39.err,/opt/condor-7.4.2/local.brams06/execute/dir_24302/tmpuswOWd,1000,-1,0.793544118729,max,2,673,[],250,5290.10725999,98500,0.0652485953793,2500,.,0,pca,1304544030.96,1304538740.55,/data/lisa/exp/hamelphi,1304538740.86,1.0,2,0.0,0.0,114,-1,features.h5,20,0,0,-1.0,aggregator,2,0,[],projects.dcrbm.train_fn.train,-1,2500,18,0,brams06.iro.umontreal.ca,[],281160,1.16010232943e-05,-5245696014222126868,98501,0,0,mlp,zappa8.iro.umontreal.ca#17731.39#1304538330
1.8318579593e-07,FeatureClassifier,0.838534569302,10,0,120,/Tmp/hamelphi/tagatune/tagatune_128_30sec.h5,18038.608665,0.838534569302,0.456790123457,1234,5:00:38,0.397455627373,-10.8414309937,/data/gamme/exp/hamelphi/hamelphi_db/agg_feat2/674,,1,10,0.0172851923853,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_08-49-55.342867/0.out,0.918892037971,mean,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_08-49-55.342867/0.err,/opt/condor-7.4.2/local.brams0g/execute/dir_25592/tmpKWfu4y,1000,-1,0.790741053985,max,2,674,[],250,18999.000653,274000,0.017285192784,2500,.,0,pca,1304532437.54,1304513438.3,/data/lisa/exp/hamelphi,1304513438.54,1.0,1,0.0,0.0,106,-1,features.h5,20,0,0,-1.0,aggregator,2,0,[],projects.dcrbm.train_fn.train,-1,2500,18,0,brams0g.iro.umontreal.ca,[],281160,1.36493011406e-09,3107042372928717404,274001,0,0,mlp,maggie46.iro.umontreal.ca#10823.0#1304513403
-3.08769694973e-07,FeatureClassifier,0.843807748626,10,0,120,/Tmp/hamelphi/tagatune/tagatune_128_30sec.h5,4264.49609303,0.843807748626,0.467901234568,1234,1:11:04,0.402739304401,-10.8043638747,/data/gamme/exp/hamelphi/hamelphi_db/agg_feat2/675,,1,10,0.0673601776361,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_08-49-55.342867/5.out,0.918916698846,mean,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_08-49-55.342867/5.err,/opt/condor-7.4.2/local.brams06/execute/dir_8556/tmpJrQ1Pe,1000,-1,0.792504405767,max,2,675,[],250,5132.45638084,92250,0.0673601786731,2500,.,0,pca,1304527457.23,1304522324.66,/data/lisa/exp/hamelphi,1304522324.78,1.0,5,0.0,0.0,140,-1,features.h5,20,0,0,-1.0,aggregator,2,0,[],projects.dcrbm.train_fn.train,-1,2500,18,0,brams06.iro.umontreal.ca,[],281160,1.87129472169e-06,-1498226372939905129,92251,0,0,mlp,maggie46.iro.umontreal.ca#10823.5#1304513403
-2.95247546044e-07,FeatureClassifier,0.852607163023,10,0,120,/Tmp/hamelphi/tagatune/tagatune_128_30sec.h5,4347.57453799,0.852607163023,0.465020576132,1234,1:12:27,0.41792346363,-10.6336443395,/data/gamme/exp/hamelphi/hamelphi_db/agg_feat2/676,,1,10,0.0157222989947,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_08-49-55.342867/11.out,0.927052634547,max,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_08-49-55.342867/11.err,/opt/condor-7.4.2/local.brams06/execute/dir_13305/tmpkkJPFR,1000,-1,0.817954755063,max,2,676,[],250,5099.73429799,99250,0.0157222994422,2500,.,0,pca,1304532571.58,1304527471.66,/data/lisa/exp/hamelphi,1304527471.85,1.0,5,0.0,0.0,178,-1,features.h5,20,0,0,-1.0,aggregator,2,0,[],projects.dcrbm.train_fn.train,-1,2500,18,0,brams06.iro.umontreal.ca,[],281160,1.67062064973e-09,-5764877742262912683,99251,0,0,mlp,maggie46.iro.umontreal.ca#10823.11#1304513403
-4.54098956493e-08,FeatureClassifier,0.861000140451,10,0,120,/Tmp/hamelphi/tagatune/tagatune_128_30sec.h5,5132.84619212,0.861000140451,0.46646090535,1234,1:25:32,0.412947573612,-10.476749379,/data/gamme/exp/hamelphi/hamelphi_db/agg_feat2/677,,1,10,0.072984136641,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_08-49-55.342867/15.out,0.926152372506,max,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_08-49-55.342867/15.err,/opt/condor-7.4.2/local.brams0f/execute/dir_26058/tmp-lMTzK,1000,-1,0.817575838372,max,2,677,[],250,427955.257686,58000,0.0729841395007,2500,.,0,pca,1304958616.62,1304530661.09,/data/lisa/exp/hamelphi,1304530661.36,1.0,4,0.0,0.0,146,-1,features.h5,20,0,0,-1.0,aggregator,2,0,[],projects.dcrbm.train_fn.train,-1,2500,18,0,brams0f.iro.umontreal.ca,[],281160,0.000359848375398,-9204812353246154434,58001,0,0,mlp,maggie46.iro.umontreal.ca#10823.15#1304513403
-3.26744231173e-07,FeatureClassifier,0.860319668163,10,0,120,/Tmp/hamelphi/tagatune/tagatune_128_30sec.h5,2423.96814704,0.860319668163,0.472222222222,1234,0:40:23,0.413717041141,-10.5003767897,/data/gamme/exp/hamelphi/hamelphi_db/agg_feat2/678,,1,10,0.0628558844328,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_15-45-24.787246/6.out,0.924936199963,max,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_15-45-24.787246/6.err,/opt/condor-7.4.2/local.brams0c/execute/dir_31161/tmp0Q9EKp,1000,-1,0.816679607821,max,2,678,[],250,3781.7252121,61500,0.0628558825252,2500,.,0,pca,1304542212.49,1304538430.65,/data/lisa/exp/hamelphi,1304538430.76,1.0,2,0.0,0.0,164,-1,features.h5,20,0,0,-1.0,aggregator,2,0,[],projects.dcrbm.train_fn.train,-1,2500,18,0,brams0c.iro.umontreal.ca,[],281160,1.15947940788e-06,-2308177727551102101,61501,0,0,mlp,zappa8.iro.umontreal.ca#17731.6#1304538330
-2.05973990864e-09,FeatureClassifier,0.856440598782,10,0,120,/Tmp/hamelphi/tagatune/tagatune_128_30sec.h5,8745.93712902,0.856440598782,0.471193415638,1234,2:25:45,0.414794295681,-10.4366573699,/data/gamme/exp/hamelphi/hamelphi_db/agg_feat2/679,,1,10,0.0135819576681,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_15-45-24.787246/12.out,0.927258199879,max,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_15-45-24.787246/12.err,/opt/condor-7.4.2/local.brams0d/execute/dir_11864/tmpZRMAt0,1000,-1,0.81544084991,max,2,679,[],250,9716.261832,199250,0.0135819573999,2500,.,0,pca,1304548212.07,1304538495.58,/data/lisa/exp/hamelphi,1304538495.81,1.0,2,0.0,0.0,144,-1,features.h5,20,0,0,-1.0,aggregator,2,0,[],projects.dcrbm.train_fn.train,-1,2500,18,0,brams0d.iro.umontreal.ca,[],281160,7.13287342063e-08,-6642140202502139798,199251,0,0,mlp,zappa8.iro.umontreal.ca#17731.12#1304538330
2.79525643038e-09,FeatureClassifier,0.861406775125,10,0,120,/Tmp/hamelphi/tagatune/tagatune_128_30sec.h5,2317.82995701,0.861406775125,0.471604938272,1234,0:38:37,0.414076125987,-10.4520663626,/data/gamme/exp/hamelphi/hamelphi_db/agg_feat2/680,,1,10,0.0955019369721,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_15-45-24.787246/18.out,0.92538404292,max,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_15-45-24.787246/18.err,/opt/condor-7.4.2/local.brams0d/execute/dir_12251/tmpwlxGlf,1000,-1,0.818081298624,max,2,680,[],250,3781.4456749,61250,0.0955019397194,2500,.,0,pca,1304542333.21,1304538551.4,/data/lisa/exp/hamelphi,1304538551.77,1.0,5,0.0,0.0,162,-1,features.h5,20,0,0,-1.0,aggregator,2,0,[],projects.dcrbm.train_fn.train,-1,2500,18,0,brams0d.iro.umontreal.ca,[],281160,5.05271599435e-05,2895317994877660730,61251,0,0,mlp,zappa8.iro.umontreal.ca#17731.18#1304538330
-1.75550648047e-07,FeatureClassifier,0.857805521967,10,0,120,/Tmp/hamelphi/tagatune/tagatune_128_30sec.h5,2287.65957785,0.857805521967,0.46378600823,1234,0:38:07,0.413563147635,-10.5174775477,/data/gamme/exp/hamelphi/hamelphi_db/agg_feat2/681,,1,10,0.0381826795638,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_15-45-24.787246/24.out,0.926292726549,max,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_15-45-24.787246/24.err,/opt/condor-7.4.2/local.brams0e/execute/dir_11578/tmpEVk31O,1000,-1,0.819193939796,max,2,681,[],250,3236.99246192,58750,0.0381826784742,2500,.,0,pca,1304541849.1,1304538611.98,/data/lisa/exp/hamelphi,1304538612.11,1.0,7,0.0,0.0,170,-1,features.h5,20,0,0,-1.0,aggregator,2,0,[],projects.dcrbm.train_fn.train,-1,2500,18,0,brams0e.iro.umontreal.ca,[],281160,7.0166230227e-06,4402538702014280194,58751,0,0,mlp,zappa8.iro.umontreal.ca#17731.24#1304538330
5.39591935329e-07,FeatureClassifier,0.856362654796,10,0,120,/Tmp/hamelphi/tagatune/tagatune_128_30sec.h5,8056.38981104,0.856362654796,0.472016460905,1234,2:14:16,0.42125782292,-10.4643785747,/data/gamme/exp/hamelphi/hamelphi_db/agg_feat2/682,,1,10,0.0167065579444,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_15-45-24.787246/32.out,0.928299681202,max,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_15-45-24.787246/32.err,/opt/condor-7.4.2/local.brams05/execute/dir_22757/tmp_YGep6,1000,-1,0.817583166544,max,2,682,[],250,9588.62797403,135750,0.0167065587377,2500,.,0,pca,1304548263.98,1304538675.24,/data/lisa/exp/hamelphi,1304538675.35,1.0,1,0.0,0.0,102,-1,features.h5,20,0,0,-1.0,aggregator,2,0,[],projects.dcrbm.train_fn.train,-1,2500,18,0,brams05.iro.umontreal.ca,[],281160,0.000217457922356,-88456628187043273,135751,0,0,mlp,zappa8.iro.umontreal.ca#17731.32#1304538330
-1.69244391318e-07,FeatureClassifier,0.860434515093,10,0,120,/Tmp/hamelphi/tagatune/tagatune_128_30sec.h5,2237.16719604,0.860434515093,0.468724279835,1234,0:37:17,0.417410485278,-10.4397593722,/data/gamme/exp/hamelphi/hamelphi_db/agg_feat2/683,,1,10,0.0771817043424,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_15-45-24.787246/40.out,0.92646301699,max,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_15-45-24.787246/40.err,/opt/condor-7.4.2/local.brams05/execute/dir_23329/tmpqcRvSw,1000,-1,0.818915142792,max,2,683,[],250,3173.7791152,54250,0.0771817062117,2500,.,0,pca,1304541925.23,1304538751.32,/data/lisa/exp/hamelphi,1304538751.45,1.0,4,0.0,0.0,142,-1,features.h5,20,0,0,-1.0,aggregator,2,0,[],projects.dcrbm.train_fn.train,-1,2500,18,0,brams05.iro.umontreal.ca,[],281160,9.96484767563e-08,-2748753126127021737,54251,0,0,mlp,zappa8.iro.umontreal.ca#17731.40#1304538330
-1.01200154825e-08,FeatureClassifier,0.859406245575,10,0,120,/Tmp/hamelphi/tagatune/tagatune_128_30sec.h5,5608.53061318,0.859406245575,0.47962962963,1234,1:33:28,0.415563763209,-10.4284748678,/data/gamme/exp/hamelphi/hamelphi_db/agg_feat2/684,,1,10,0.0405056551099,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_08-49-55.342867/1.out,0.926810150933,max,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_08-49-55.342867/1.err,/opt/condor-7.4.2/local.brams06/execute/dir_3649/tmpoNM_b9,1000,-1,0.817142656471,max,2,684,[],250,6908.83601117,100750,0.0405056533183,2500,.,0,pca,1304522310.2,1304515400.9,/data/lisa/exp/hamelphi,1304515401.37,1.0,5,0.0,0.0,100,-1,features.h5,20,0,0,-1.0,aggregator,2,0,[],projects.dcrbm.train_fn.train,-1,2500,18,0,brams06.iro.umontreal.ca,[],281160,2.80681118383e-07,3874692588545657427,100751,0,0,mlp,maggie46.iro.umontreal.ca#10823.1#1304513403
9.70389023197e-08,FeatureClassifier,0.857142566376,10,0,120,/Tmp/hamelphi/tagatune/tagatune_128_30sec.h5,10479.1509187,0.857142566376,0.464609053498,1234,2:54:39,0.420642248897,-10.4828024499,/data/gamme/exp/hamelphi/hamelphi_db/agg_feat2/685,,1,10,0.0163337960839,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_08-49-55.342867/6.out,0.927821774665,max,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_08-49-55.342867/6.err,/opt/condor-7.4.2/local.brams0f/execute/dir_16079/tmpGyrJ3P,1000,-1,0.818183696351,max,2,685,[],250,431657.748014,148250,0.0163337960305,2500,.,0,pca,1304955215.2,1304523557.27,/data/lisa/exp/hamelphi,1304523557.45,1.0,1,0.0,0.0,112,-1,features.h5,20,0,0,-1.0,aggregator,2,0,[],projects.dcrbm.train_fn.train,-1,2500,18,0,brams0f.iro.umontreal.ca,[],281160,4.25501973588e-05,-681176035465894819,148251,0,0,mlp,maggie46.iro.umontreal.ca#10823.6#1304513403
-4.45201487685e-07,FeatureClassifier,0.845002361478,10,0,120,/Tmp/hamelphi/tagatune/tagatune_128_30sec.h5,5908.40682888,0.845002361478,0.459465020576,1234,1:38:28,0.417769570124,-10.8933341297,/data/gamme/exp/hamelphi/hamelphi_db/agg_feat2/686,,1,10,0.081072293222,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_08-49-55.342867/12.out,0.92362985867,var,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_08-49-55.342867/12.err,/opt/condor-7.4.2/local.brams05/execute/dir_12469/tmp50ukis,1000,-1,0.805994524881,max,2,686,[],250,427833.213154,117000,0.0810722924103,2500,.,0,pca,1304956099.45,1304528266.03,/data/lisa/exp/hamelphi,1304528266.24,1.0,3,0.0,0.0,160,-1,features.h5,20,0,0,-1.0,aggregator,2,0,[],projects.dcrbm.train_fn.train,-1,2500,18,0,brams05.iro.umontreal.ca,[],281160,1.23411468239e-05,-4013317117147347126,117001,0,0,mlp,maggie46.iro.umontreal.ca#10823.12#1304513403
9.72288094089e-08,FeatureClassifier,0.840223722604,10,0,120,/Tmp/hamelphi/tagatune/tagatune_128_30sec.h5,7275.03747702,0.840223722604,0.454115226337,1234,2:01:15,0.413050169283,-10.9128377114,/data/gamme/exp/hamelphi/hamelphi_db/agg_feat2/687,,1,10,0.027996648103,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_15-45-24.787246/0.out,0.923796613498,var,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_15-45-24.787246/0.err,/opt/condor-7.4.2/local.brams0a/execute/dir_5820/tmpKrRL03,1000,-1,0.804305655652,max,2,687,[],250,8093.61331201,171000,0.0279966482448,2500,.,0,pca,1304546483.64,1304538389.9,/data/lisa/exp/hamelphi,1304538390.03,1.0,1,0.0,0.0,166,-1,features.h5,20,0,0,-1.0,aggregator,2,0,[],projects.dcrbm.train_fn.train,-1,2500,18,0,brams0a.iro.umontreal.ca,[],281160,9.48819394276e-09,7661221420120301000,171001,0,0,mlp,zappa8.iro.umontreal.ca#17731.0#1304538330
-6.88368834465e-07,FeatureClassifier,0.832877683465,10,0,120,/Tmp/hamelphi/tagatune/tagatune_128_30sec.h5,3249.55583501,0.832877683465,0.441769547325,1234,0:54:09,0.410895660203,-11.0290285864,/data/gamme/exp/hamelphi/hamelphi_db/agg_feat2/688,,1,10,0.0399022996426,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_15-45-24.787246/7.out,0.924132389546,var,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_15-45-24.787246/7.err,/opt/condor-7.4.2/local.brams0a/execute/dir_6386/tmpKRfZUo,1000,-1,0.804166294622,max,2,688,[],250,3884.59936094,69500,0.0399023002258,2500,.,0,pca,1304542326.25,1304538441.53,/data/lisa/exp/hamelphi,1304538441.65,1.0,7,0.0,0.0,144,-1,features.h5,20,0,0,-1.0,aggregator,2,0,[],projects.dcrbm.train_fn.train,-1,2500,18,0,brams0a.iro.umontreal.ca,[],281160,9.78473012172e-07,-2056566271460650785,69501,0,0,mlp,zappa8.iro.umontreal.ca#17731.7#1304538330
-4.1059606563e-07,FeatureClassifier,0.842781223619,10,0,120,/Tmp/hamelphi/tagatune/tagatune_128_30sec.h5,5938.15130997,0.842781223619,0.458024691358,1234,1:38:58,0.409254129476,-10.9190348872,/data/gamme/exp/hamelphi/hamelphi_db/agg_feat2/689,,1,10,0.0429441742599,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_15-45-24.787246/13.out,0.924173097853,var,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_15-45-24.787246/13.err,/opt/condor-7.4.2/local.brams0b/execute/dir_1521/tmpTwYP9U,1000,-1,0.802445641445,max,2,689,[],250,6755.99602818,145250,0.0429441744774,2500,.,0,pca,1304545257.89,1304538501.77,/data/lisa/exp/hamelphi,1304538501.9,1.0,7,0.0,0.0,168,-1,features.h5,20,0,0,-1.0,aggregator,2,0,[],projects.dcrbm.train_fn.train,-1,2500,18,0,brams0b.iro.umontreal.ca,[],281160,7.13122274925e-06,8670681216561886232,145251,0,0,mlp,zappa8.iro.umontreal.ca#17731.13#1304538330
3.16369373928e-08,FeatureClassifier,0.847566558566,10,0,120,/Tmp/hamelphi/tagatune/tagatune_128_30sec.h5,3137.04551005,0.847566558566,0.44670781893,1234,0:52:17,0.407869087924,-10.9381856683,/data/gamme/exp/hamelphi/hamelphi_db/agg_feat2/690,,1,10,0.0954271107912,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_15-45-24.787246/19.out,0.925495622013,var,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_15-45-24.787246/19.err,/opt/condor-7.4.2/local.brams0e/execute/dir_11202/tmpy7lcPE,1000,-1,0.810716264978,max,2,690,[],250,4555.30493879,65500,0.095427109867,2500,.,0,pca,1304543117.04,1304538561.6,/data/lisa/exp/hamelphi,1304538561.73,1.0,4,0.0,0.0,152,-1,features.h5,20,0,0,-1.0,aggregator,2,0,[],projects.dcrbm.train_fn.train,-1,2500,18,0,brams0e.iro.umontreal.ca,[],281160,6.17926615459e-06,-1154944335529832555,65501,0,0,mlp,zappa8.iro.umontreal.ca#17731.19#1304538330
8.57723342677e-07,FeatureClassifier,0.843557002953,10,0,120,/Tmp/hamelphi/tagatune/tagatune_128_30sec.h5,3480.96114683,0.843557002953,0.454320987654,1234,0:58:00,0.411819021237,-10.8192763152,/data/gamme/exp/hamelphi/hamelphi_db/agg_feat2/691,,1,10,0.0645384192467,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_15-45-24.787246/25.out,0.925673502351,var,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_15-45-24.787246/25.err,/opt/condor-7.4.2/local.brams0e/execute/dir_11749/tmpB2LYnK,1000,-1,0.807946540707,max,2,691,[],250,4261.18289185,84500,0.06453841624,2500,.,0,pca,1304542883.49,1304538622.18,/data/lisa/exp/hamelphi,1304538622.31,1.0,8,0.0,0.0,168,-1,features.h5,20,0,0,-1.0,aggregator,2,0,[],projects.dcrbm.train_fn.train,-1,2500,18,0,brams0e.iro.umontreal.ca,[],281160,1.22595365674e-05,7320308266773046151,84501,0,0,mlp,zappa8.iro.umontreal.ca#17731.25#1304538330
-3.62265869356e-08,FeatureClassifier,0.837831318971,10,0,120,/Tmp/hamelphi/tagatune/tagatune_128_30sec.h5,10204.583148,0.837831318971,0.444855967078,1234,2:50:04,0.402277623884,-10.9659885301,/data/gamme/exp/hamelphi/hamelphi_db/agg_feat2/692,,1,10,0.0180494654924,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_15-45-24.787246/33.out,0.922820887771,var,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_15-45-24.787246/33.err,/opt/condor-7.4.2/local.brams04/execute/dir_19445/tmpEanXsk,1000,-1,0.801209862045,max,2,692,[],250,11030.9022031,210500,0.0180494657515,2500,.,0,pca,1304549711.83,1304538680.81,/data/lisa/exp/hamelphi,1304538680.93,1.0,4,0.0,0.0,186,-1,features.h5,20,0,0,-1.0,aggregator,2,0,[],projects.dcrbm.train_fn.train,-1,2500,18,0,brams04.iro.umontreal.ca,[],281160,1.11120025124e-07,5954090867790155876,210501,0,0,mlp,zappa8.iro.umontreal.ca#17731.33#1304538330
